FIPS10,year,fmr
48079,1985,300
48079,1986,300
48079,1987,308
48079,1988,317
48079,1989,322
48079,1990,329
48079,1991,337
48079,1992,348
48079,1993,354
48079,1994,259
48079,1995,304
48079,1996,367
48079,1997,370
48079,1998,378
48079,1999,383
48079,2000,383
48079,2001,386
48079,2002,402
48079,2003,412
48079,2004,412
48079,2005,419
48079,2006,484
48079,2007,504
48079,2008,550
48079,2009,577
48079,2010,588
48079,2011,595
48079,2012,584
48079,2013,626
48079,2014,637
48079,2015,643
48079,2016,658
48079,2017,681
48081,1983,289
48081,1985,300
48081,1986,276
48081,1987,283
48081,1988,292
48081,1989,296
48081,1990,302
48081,1991,310
48081,1992,320
48081,1993,325
48081,1994,316
48081,1995,307
48081,1996,367
48081,1997,370
48081,1998,378
48081,1999,383
48081,2000,383
48081,2001,386
48081,2002,402
48081,2003,412
48081,2004,412
48081,2005,537
48081,2006,553
48081,2007,575
48081,2008,628
48081,2009,659
48081,2010,675
48081,2011,681
48081,2012,584
48081,2013,626
48081,2014,637
48081,2015,643
48081,2016,658
48081,2017,698
48083,1983,289
48083,1985,300
48083,1986,300
48083,1987,308
48083,1988,317
48083,1989,322
48083,1990,329
48083,1991,337
48083,1992,348
48083,1993,354
48083,1994,271
48083,1995,304
48083,1996,367
48083,1997,370
48083,1998,378
48083,1999,383
48083,2000,383
48083,2001,386
48083,2002,402
48083,2003,412
48083,2004,412
48083,2005,508
48083,2006,523
48083,2007,544
48083,2008,594
48083,2009,622
48083,2010,637
48083,2011,642
48083,2012,584
48083,2013,626
48083,2014,637
48083,2015,643
48083,2016,658
48083,2017,681
48085,1983,366
48085,1985,387
48085,1986,410
48085,1987,417
48085,1988,427
48085,1989,421
48085,1990,527
48085,1991,529
48085,1992,545
48085,1993,571
48085,1994,570
48085,1995,565
48085,1996,586
48085,1997,606
48085,1998,694
48085,1999,718
48085,2000,749
48085,2001,830
48085,2002,810
48085,2003,850
48085,2004,871
48085,2005,868
48085,2006,733
48085,2007,798
48085,2008,871
48085,2009,905
48085,2010,894
48085,2011,891
48085,2012,868
48085,2013,887
48085,2014,913
48085,2015,921
48085,2016,986
48085,2017,1031
48087,1983,276
48087,1985,287
48087,1986,320
48087,1987,329
48087,1988,339
48087,1989,344
48087,1990,351
48087,1991,360
48087,1992,372
48087,1993,378
48087,1994,314
48087,1995,305
48087,1996,367
48087,1997,370
48087,1998,378
48087,1999,383
48087,2000,383
48087,2001,386
48087,2002,402
48087,2003,412
48087,2004,412
48087,2005,431
48087,2006,484
48087,2007,504
48087,2008,550
48087,2009,577
48087,2010,588
48087,2011,595
48087,2012,584
48087,2013,626
48087,2014,637
48087,2015,664
48087,2016,719
48087,2017,681
48089,1983,298
48089,1985,309
48089,1986,363
48089,1987,373
48089,1988,384
48089,1989,390
48089,1990,398
48089,1991,408
48089,1992,422
48089,1993,429
48089,1994,309
48089,1995,304
48089,1996,367
48089,1997,370
48089,1998,378
48089,1999,383
48089,2000,383
48089,2001,386
48089,2002,402
48089,2003,412
48089,2004,412
48089,2005,458
48089,2006,484
48089,2007,504
48089,2008,550
48089,2009,577
48089,2010,588
48089,2011,595
48089,2012,669
48089,2013,669
48089,2014,637
48089,2015,643
48089,2016,658
48089,2017,681
48091,1983,372
48091,1985,385
48091,1986,390
48091,1987,401
48091,1988,413
48091,1989,420
48091,1990,470
48091,1991,482
48091,1992,511
48091,1993,473
48091,1994,504
48091,1995,507
48091,1996,517
48091,1997,531
48091,1998,545
48091,1999,554
48091,2000,555
48091,2001,596
48091,2002,616
48091,2003,633
48091,2004,635
48091,2005,716
48091,2006,687
48091,2007,715
48091,2008,780
48091,2009,792
48091,2010,796
48091,2011,842
48091,2012,760
48091,2013,870
48091,2014,857
48091,2015,872
48091,2016,929
48091,2017,964
48093,1983,289
48093,1985,300
48093,1986,304
48093,1987,312
48093,1988,321
48093,1989,326
48093,1990,333
48093,1991,341
48093,1992,352
48093,1993,358
48093,1994,309
48093,1995,304
48093,1996,367
48093,1997,370
48093,1998,378
48093,1999,383
48093,2000,383
48093,2001,386
48093,2002,402
48093,2003,412
48093,2004,412
48093,2005,483
48093,2006,497
48093,2007,517
48093,2008,566
48093,2009,593
48093,2010,607
48093,2011,612
48093,2012,584
48093,2013,626
48093,2014,637
48093,2015,643
48093,2016,658
48093,2017,681
48095,1983,289
48095,1985,300
48095,1986,276
48095,1987,283
48095,1988,292
48095,1989,296
48095,1990,302
48095,1991,310
48095,1992,320
48095,1993,325
48095,1994,322
48095,1995,313
48095,1996,367
48095,1997,370
48095,1998,378
48095,1999,383
48095,2000,383
48095,2001,386
48095,2002,402
48095,2003,412
48095,2004,412
48095,2005,431
48095,2006,484
48095,2007,504
48095,2008,550
48095,2009,577
48095,2010,588
48095,2011,595
48095,2012,980
48095,2013,1036
48095,2014,1017
48095,2015,1013
48095,2016,1077
48095,2017,1151
48097,1983,281
48097,1985,292
48097,1986,338
48097,1987,347
48097,1988,358
48097,1989,364
48097,1990,372
48097,1991,382
48097,1992,395
48097,1993,402
48097,1994,387
48097,1995,376
48097,1996,387
48097,1997,390
48097,1998,398
48097,1999,403
48097,2000,403
48097,2001,406
48097,2002,423
48097,2003,433
48097,2004,433
48097,2005,546
48097,2006,562
48097,2007,585
48097,2008,639
48097,2009,670
48097,2010,687
48097,2011,693
48097,2012,762
48097,2013,801
48097,2014,813
48097,2015,784
48097,2016,822
48097,2017,835
48099,1983,319
48099,1985,330
48099,1986,351
48099,1987,360
48099,1988,371
48099,1989,377
48099,1990,385
48099,1991,395
48099,1992,408
48099,1993,386
48099,1994,429
48099,1995,476
48099,1996,486
48099,1997,500
48099,1998,513
48099,1999,522
48099,2000,523
48099,2001,529
48099,2002,547
48099,2003,561
48099,2004,563
48099,2005,590
48099,2006,604
48099,2007,628
48099,2008,692
48099,2009,726
48099,2010,743
48099,2011,749
48099,2012,680
48099,2013,792
48099,2014,734
48099,2015,771
48099,2016,783
48099,2017,789
48101,1983,315
48101,1985,326
48101,1986,295
48101,1987,303
48101,1988,312
48101,1989,317
48101,1990,324
48101,1991,332
48101,1992,343
48101,1993,349
48101,1994,289
48101,1995,304
48101,1996,367
48101,1997,370
48101,1998,378
48101,1999,383
48101,2000,383
48101,2001,386
48101,2002,402
48101,2003,412
48101,2004,412
48101,2005,453
48101,2006,484
48101,2007,504
48101,2008,550
48101,2009,577
48101,2010,588
48101,2011,595
48101,2012,634
48101,2013,665
48101,2014,637
48101,2015,643
48101,2016,658
48101,2017,681
48103,1983,300
48103,1985,311
48103,1986,262
48103,1987,269
48103,1988,277
48103,1989,281
48103,1990,287
48103,1991,294
48103,1992,304
48103,1993,309
48103,1994,362
48103,1995,352
48103,1996,367
48103,1997,370
48103,1998,378
48103,1999,383
48103,2000,383
48103,2001,386
48103,2002,402
48103,2003,412
48103,2004,412
48103,2005,383
48103,2006,484
48103,2007,504
48103,2008,550
48103,2009,577
48103,2010,588
48103,2011,595
48103,2012,687
48103,2013,886
48103,2014,746
48103,2015,643
48103,2016,658
48103,2017,681
48105,1983,300
48105,1985,311
48105,1986,276
48105,1987,283
48105,1988,292
48105,1989,296
48105,1990,302
48105,1991,310
48105,1992,320
48105,1993,325
48105,1994,309
48105,1995,304
48105,1996,367
48105,1997,370
48105,1998,378
48105,1999,383
48105,2000,383
48105,2001,386
48105,2002,402
48105,2003,412
48105,2004,412
48105,2005,431
48105,2006,484
48105,2007,504
48105,2008,550
48105,2009,577
48105,2010,588
48105,2011,595
48105,2012,592
48105,2013,643
48105,2014,637
48105,2015,643
48105,2016,658
48105,2017,681
48107,1983,289
48107,1985,300
48107,1986,300
48107,1987,308
48107,1988,317
48107,1989,322
48107,1990,329
48107,1991,337
48107,1992,348
48107,1993,354
48107,1994,309
48107,1995,304
48107,1996,367
48107,1997,370
48107,1998,378
48107,1999,383
48107,2000,383
48107,2001,386
48107,2002,402
48107,2003,412
48107,2004,412
48107,2005,419
48107,2006,594
48107,2007,618
48107,2008,672
48107,2009,705
48107,2010,722
48107,2011,728
48107,2012,735
48107,2013,738
48107,2014,774
48107,2015,756
48107,2016,798
48107,2017,789
48109,1983,288
48109,1985,299
48109,1986,262
48109,1987,269
48109,1988,277
48109,1989,281
48109,1990,287
48109,1991,294
48109,1992,304
48109,1993,309
48109,1994,309
48109,1995,304
48109,1996,367
48109,1997,370
48109,1998,378
48109,1999,383
48109,2000,383
48109,2001,386
48109,2002,402
48109,2003,412
48109,2004,412
48109,2005,383
48109,2006,484
48109,2007,504
48109,2008,550
48109,2009,577
48109,2010,588
48109,2011,595
48109,2012,584
48109,2013,626
48109,2014,637
48109,2015,643
48109,2016,658
48109,2017,681
48111,1983,276
48111,1985,287
48111,1986,320
48111,1987,329
48111,1988,339
48111,1989,344
48111,1990,351
48111,1991,360
48111,1992,372
48111,1993,378
48111,1994,348
48111,1995,339
48111,1996,367
48111,1997,370
48111,1998,378
48111,1999,383
48111,2000,383
48111,2001,386
48111,2002,402
48111,2003,412
48111,2004,412
48111,2005,508
48111,2006,523
48111,2007,544
48111,2008,594
48111,2009,622
48111,2010,637
48111,2011,642
48111,2012,652
48111,2013,685
48111,2014,637
48111,2015,643
48111,2016,658
48111,2017,800
48113,1983,366
48113,1985,387
48113,1986,410
48113,1987,417
48113,1988,427
48113,1989,421
48113,1990,527
48113,1991,529
48113,1992,545
48113,1993,571
48113,1994,570
48113,1995,565
48113,1996,586
48113,1997,606
48113,1998,694
48113,1999,718
48113,2000,749
48113,2001,830
48113,2002,810
48113,2003,850
48113,2004,871
48113,2005,868
48113,2006,733
48113,2007,798
48113,2008,871
48113,2009,905
48113,2010,894
48113,2011,891
48113,2012,868
48113,2013,887
48113,2014,913
48113,2015,921
48113,2016,986
48113,2017,1031
48115,1983,300
48115,1985,311
48115,1986,290
48115,1987,298
48115,1988,307
48115,1989,312
48115,1990,319
48115,1991,327
48115,1992,338
48115,1993,344
48115,1994,309
48115,1995,304
48115,1996,367
48115,1997,370
48115,1998,378
48115,1999,383
48115,2000,383
48115,2001,386
48115,2002,402
48115,2003,412
48115,2004,412
48115,2005,431
48115,2006,484
48115,2007,504
48115,2008,550
48115,2009,577
48115,2010,588
48115,2011,595
48115,2012,584
48115,2013,626
48115,2014,637
48115,2015,643
48115,2016,658
48115,2017,681
48117,1983,276
48117,1985,287
48117,1986,320
48117,1987,329
48117,1988,339
48117,1989,344
48117,1990,351
48117,1991,360
48117,1992,372
48117,1993,378
48117,1994,347
48117,1995,338
48117,1996,367
48117,1997,370
48117,1998,378
48117,1999,383
48117,2000,383
48117,2001,386
48117,2002,402
48117,2003,412
48117,2004,412
48117,2005,397
48117,2006,484
48117,2007,504
48117,2008,550
48117,2009,577
48117,2010,588
48117,2011,595
48117,2012,647
48117,2013,652
48117,2014,638
48117,2015,643
48117,2016,699
48117,2017,750
48119,1983,234
48119,1985,244
48119,1986,324
48119,1987,333
48119,1988,343
48119,1989,348
48119,1990,356
48119,1991,365
48119,1992,377
48119,1993,356
48119,1994,351
48119,1995,345
48119,1996,367
48119,1997,370
48119,1998,378
48119,1999,383
48119,2000,383
48119,2001,386
48119,2002,402
48119,2003,412
48119,2004,412
48119,2005,488
48119,2006,733
48119,2007,798
48119,2008,871
48119,2009,905
48119,2010,894
48119,2011,891
48119,2012,868
48119,2013,887
48119,2014,913
48119,2015,921
48119,2016,658
48119,2017,703
48121,1983,366
48121,1985,387
48121,1986,410
48121,1987,417
48121,1988,427
48121,1989,421
48121,1990,527
48121,1991,529
48121,1992,545
48121,1993,571
48121,1994,570
48121,1995,565
48121,1996,586
48121,1997,606
48121,1998,694
48121,1999,718
48121,2000,749
48121,2001,830
48121,2002,810
48121,2003,850
48121,2004,871
48121,2005,868
48121,2006,733
48121,2007,798
48121,2008,871
48121,2009,905
48121,2010,894
48121,2011,891
48121,2012,868
48121,2013,887
48121,2014,913
48121,2015,921
48121,2016,986
48121,2017,1031
48123,1983,283
48123,1985,294
48123,1986,332
48123,1987,341
48123,1988,351
48123,1989,356
48123,1990,364
48123,1991,373
48123,1992,386
48123,1993,393
48123,1994,316
48123,1995,307
48123,1996,367
48123,1997,370
48123,1998,378
48123,1999,383
48123,2000,383
48123,2001,386
48123,2002,402
48123,2003,412
48123,2004,412
48123,2005,438
48123,2006,484
48123,2007,504
48123,2008,550
48123,2009,577
48123,2010,588
48123,2011,595
48123,2012,584
48123,2013,626
48123,2014,637
48123,2015,643
48123,2016,658
48123,2017,687
48125,1983,289
48125,1985,300
48125,1986,300
48125,1987,308
48125,1988,317
48125,1989,322
48125,1990,329
48125,1991,337
48125,1992,348
48125,1993,354
48125,1994,289
48125,1995,304
48125,1996,367
48125,1997,370
48125,1998,378
48125,1999,383
48125,2000,383
48125,2001,386
48125,2002,402
48125,2003,412
48125,2004,412
48125,2005,419
48125,2006,484
48125,2007,504
48125,2008,550
48125,2009,577
48125,2010,588
48125,2011,595
48125,2012,584
48125,2013,651
48125,2014,637
48125,2015,643
48125,2016,658
48125,2017,681
48127,1983,346
48127,1985,358
48127,1986,286
48127,1987,294
48127,1988,303
48127,1989,308
48127,1990,315
48127,1991,323
48127,1992,334
48127,1993,340
48127,1994,300
48127,1995,304
48127,1996,367
48127,1997,370
48127,1998,378
48127,1999,383
48127,2000,383
48127,2001,386
48127,2002,402
48127,2003,412
48127,2004,412
48127,2005,440
48127,2006,484
48127,2007,504
48127,2008,550
48127,2009,577
48127,2010,588
48127,2011,595
48127,2012,584
48127,2013,626
48127,2014,637
48127,2015,643
48127,2016,658
48127,2017,693
48129,1983,276
48129,1985,287
48129,1986,320
48129,1987,329
48129,1988,339
48129,1989,344
48129,1990,351
48129,1991,360
48129,1992,372
48129,1993,378
48129,1994,340
48129,1995,331
48129,1996,367
48129,1997,370
48129,1998,378
48129,1999,383
48129,2000,383
48129,2001,386
48129,2002,402
48129,2003,412
48129,2004,412
48129,2005,431
48129,2006,484
48129,2007,504
48129,2008,550
48129,2009,577
48129,2010,588
48129,2011,595
48129,2012,646
48129,2013,649
48129,2014,637
48129,2015,643
48129,2016,658
48129,2017,681
48131,1983,346
48131,1985,358
48131,1986,340
48131,1987,349
48131,1988,360
48131,1989,366
48131,1990,374
48131,1991,384
48131,1992,397
48131,1993,404
48131,1994,309
48131,1995,306
48131,1996,367
48131,1997,370
48131,1998,378
48131,1999,383
48131,2000,383
48131,2001,386
48131,2002,402
48131,2003,412
48131,2004,412
48131,2005,467
48131,2006,484
48131,2007,504
48131,2008,550
48131,2009,577
48131,2010,588
48131,2011,595
48131,2012,584
48131,2013,652
48131,2014,708
48131,2015,703
48131,2016,747
48131,2017,786
48133,1983,289
48133,1985,300
48133,1986,304
48133,1987,312
48133,1988,321
48133,1989,326
48133,1990,333
48133,1991,341
48133,1992,352
48133,1993,358
48133,1994,309
48133,1995,304
48133,1996,367
48133,1997,370
48133,1998,378
48133,1999,383
48133,2000,383
48133,2001,386
48133,2002,402
48133,2003,412
48133,2004,412
48133,2005,483
48133,2006,497
48133,2007,517
48133,2008,566
48133,2009,593
48133,2010,607
48133,2011,612
48133,2012,584
48133,2013,626
48133,2014,637
48133,2015,643
48133,2016,658
48133,2017,681
48135,1983,300
48135,1985,311
48135,1986,457
48135,1987,469
48135,1988,484
48135,1989,492
48135,1990,503
48135,1991,516
48135,1992,534
48135,1993,550
48135,1994,425
48135,1995,428
48135,1996,437
48135,1997,449
48135,1998,461
48135,1999,469
48135,2000,470
48135,2001,475
48135,2002,491
48135,2003,504
48135,2004,506
48135,2005,501
48135,2006,486
48135,2007,506
48135,2008,683
48135,2009,703
48135,2010,736
48135,2011,742
48135,2012,719
48135,2013,983
48135,2014,992
48135,2015,1023
48135,2016,1024
48135,2017,1315
48137,1983,283
48137,1985,294
48137,1986,294
48137,1987,302
48137,1988,311
48137,1989,316
48137,1990,323
48137,1991,331
48137,1992,342
48137,1993,348
48137,1994,321
48137,1995,312
48137,1996,367
48137,1997,370
48137,1998,378
48137,1999,383
48137,2000,383
48137,2001,386
48137,2002,402
48137,2003,412
48137,2004,412
48137,2005,440
48137,2006,484
48137,2007,504
48137,2008,550
48137,2009,577
48137,2010,588
48137,2011,595
48137,2012,584
48137,2013,668
48137,2014,637
48137,2015,643
48137,2016,658
48137,2017,681
48139,1983,366
48139,1985,387
48139,1986,410
48139,1987,417
48139,1988,427
48139,1989,421
48139,1990,527
48139,1991,529
48139,1992,545
48139,1993,571
48139,1994,570
48139,1995,565
48139,1996,586
48139,1997,606
48139,1998,694
48139,1999,718
48139,2000,749
48139,2001,830
48139,2002,810
48139,2003,850
48139,2004,871
48139,2005,868
48139,2006,733
48139,2007,798
48139,2008,871
48139,2009,905
48139,2010,894
48139,2011,891
48139,2012,868
48139,2013,887
48139,2014,913
48139,2015,921
48139,2016,986
48139,2017,1031
48141,1983,332
48141,1985,344
48141,1986,355
48141,1987,365
48141,1988,376
48141,1989,382
48141,1990,390
48141,1991,400
48141,1992,413
48141,1993,463
48141,1994,473
48141,1995,481
48141,1996,491
48141,1997,505
48141,1998,518
48141,1999,527
48141,2000,528
48141,2001,534
48141,2002,552
48141,2003,567
48141,2004,569
48141,2005,548
48141,2006,564
48141,2007,587
48141,2008,567
48141,2009,595
48141,2010,598
48141,2011,623
48141,2012,666
48141,2013,706
48141,2014,747
48141,2015,794
48141,2016,817
48141,2017,834
48143,1983,281
48143,1985,292
48143,1986,304
48143,1987,312
48143,1988,321
48143,1989,326
48143,1990,333
48143,1991,341
48143,1992,352
48143,1993,358
48143,1994,400
48143,1995,389
48143,1996,400
48143,1997,403
48143,1998,412
48143,1999,417
48143,2000,417
48143,2001,420
48143,2002,438
48143,2003,448
48143,2004,448
48143,2005,513
48143,2006,528
48143,2007,549
48143,2008,600
48143,2009,629
48143,2010,645
48143,2011,650
48143,2012,663
48143,2013,705
48143,2014,694
48143,2015,718
48143,2016,756
48143,2017,804
48145,1983,319
48145,1985,330
48145,1986,270
48145,1987,277
48145,1988,285
48145,1989,289
48145,1990,295
48145,1991,302
48145,1992,312
48145,1993,317
48145,1994,317
48145,1995,308
48145,1996,367
48145,1997,370
48145,1998,378
48145,1999,383
48145,2000,383
48145,2001,386
48145,2002,402
48145,2003,412
48145,2004,412
48145,2005,475
48145,2006,489
48145,2007,509
48145,2008,556
48145,2009,583
48145,2010,597
48145,2011,602
48145,2012,584
48145,2013,626
48145,2014,651
48145,2015,643
48145,2016,658
48145,2017,681
48147,1983,281
48147,1985,292
48147,1986,338
48147,1987,347
48147,1988,358
48147,1989,364
48147,1990,372
48147,1991,382
48147,1992,395
48147,1993,402
48147,1994,355
48147,1995,345
48147,1996,367
48147,1997,370
48147,1998,378
48147,1999,383
48147,2000,383
48147,2001,386
48147,2002,402
48147,2003,412
48147,2004,412
48147,2005,490
48147,2006,504
48147,2007,524
48147,2008,574
48147,2009,601
48147,2010,615
48147,2011,620
48147,2012,658
48147,2013,673
48147,2014,652
48147,2015,649
48147,2016,708
48147,2017,694
48149,1983,298
48149,1985,309
48149,1986,313
48149,1987,321
48149,1988,331
48149,1989,336
48149,1990,343
48149,1991,352
48149,1992,364
48149,1993,370
48149,1994,339
48149,1995,330
48149,1996,367
48149,1997,370
48149,1998,378
48149,1999,383
48149,2000,383
48149,2001,386
48149,2002,402
48149,2003,412
48149,2004,412
48149,2005,534
48149,2006,549
48149,2007,571
48149,2008,624
48149,2009,654
48149,2010,670
48149,2011,675
48149,2012,624
48149,2013,729
48149,2014,660
48149,2015,643
48149,2016,681
48149,2017,710
48151,1983,289
48151,1985,300
48151,1986,304
48151,1987,312
48151,1988,321
48151,1989,326
48151,1990,333
48151,1991,341
48151,1992,352
48151,1993,358
48151,1994,287
48151,1995,304
48151,1996,367
48151,1997,370
48151,1998,378
48151,1999,383
48151,2000,383
48151,2001,386
48151,2002,402
48151,2003,412
48151,2004,412
48151,2005,430
48151,2006,484
48151,2007,504
48151,2008,550
48151,2009,577
48151,2010,588
48151,2011,595
48151,2012,584
48151,2013,626
48151,2014,637
48151,2015,643
48151,2016,658
48151,2017,681
48153,1983,289
48153,1985,300
48153,1986,300
48153,1987,308
48153,1988,317
48153,1989,322
48153,1990,329
48153,1991,337
48153,1992,348
48153,1993,354
48153,1994,320
48153,1995,311
48153,1996,367
48153,1997,370
48153,1998,378
48153,1999,383
48153,2000,383
48153,2001,386
48153,2002,402
48153,2003,412
48153,2004,412
48153,2005,419
48153,2006,484
48153,2007,504
48153,2008,550
48153,2009,577
48153,2010,588
48153,2011,595
48153,2012,584
48153,2013,626
48153,2014,637
48153,2015,643
48153,2016,658
48153,2017,681
48155,1983,315
48155,1985,326
48155,1986,295
48155,1987,303
48155,1988,312
48155,1989,317
48155,1990,324
48155,1991,332
48155,1992,343
48155,1993,349
48155,1994,311
48155,1995,304
48155,1996,367
48155,1997,370
48155,1998,378
48155,1999,383
48155,2000,383
48155,2001,386
48155,2002,402
48155,2003,412
48155,2004,412
48155,2005,453
48155,2006,484
48155,2007,504
48155,2008,550
48155,2009,577
48155,2010,588
48155,2011,595
48155,2012,584
48155,2013,626
48155,2014,637
48155,2015,643
48155,2016,658
48155,2017,681
48157,1983,375
48157,1985,375
48157,1986,400
48157,1987,400
48157,1988,400
48157,1989,388
48157,1990,400
48157,1991,429
48157,1992,455
48157,1993,488
48157,1994,553
48157,1995,553
48157,1996,567
48157,1997,573
48157,1998,588
48157,1999,601
48157,2000,620
48157,2001,684
48157,2002,709
48157,2003,747
48157,2004,760
48157,2005,733
48157,2006,743
48157,2007,768
48157,2008,852
48157,2009,866
48157,2010,892
48157,2011,931
48157,2012,937
48157,2013,945
48157,2014,926
48157,2015,890
48157,2016,948
48157,2017,976
48159,1983,234
48159,1985,244
48159,1986,324
48159,1987,333
48159,1988,343
48159,1989,348
48159,1990,356
48159,1991,365
48159,1992,377
48159,1993,356
48159,1994,362
48159,1995,356
48159,1996,367
48159,1997,370
48159,1998,378
48159,1999,383
48159,2000,383
48159,2001,386
48159,2002,402
48159,2003,412
48159,2004,412
48159,2005,488
48159,2006,502
48159,2007,522
48159,2008,572
48159,2009,600
48159,2010,614
48159,2011,619
48159,2012,621
48159,2013,626
48159,2014,637
48159,2015,643
48159,2016,658
48159,2017,681
48161,1983,319
48161,1985,330
48161,1986,270
48161,1987,277
48161,1988,285
48161,1989,289
48161,1990,295
48161,1991,302
48161,1992,312
48161,1993,317
48161,1994,328
48161,1995,318
48161,1996,367
48161,1997,370
48161,1998,378
48161,1999,383
48161,2000,383
48161,2001,386
48161,2002,402
48161,2003,412
48161,2004,412
48161,2005,475
48161,2006,489
48161,2007,509
48161,2008,556
48161,2009,583
48161,2010,597
48161,2011,602
48161,2012,704
48161,2013,773
48161,2014,785
48161,2015,689
48161,2016,658
48161,2017,681
48163,1983,283
48163,1985,294
48163,1986,317
48163,1987,326
48163,1988,336
48163,1989,341
48163,1990,348
48163,1991,357
48163,1992,369
48163,1993,375
48163,1994,309
48163,1995,306
48163,1996,367
48163,1997,370
48163,1998,378
48163,1999,383
48163,2000,383
48163,2001,386
48163,2002,402
48163,2003,412
48163,2004,412
48163,2005,563
48163,2006,579
48163,2007,602
48163,2008,659
48163,2009,691
48163,2010,708
48163,2011,714
48163,2012,584
48163,2013,626
48163,2014,637
48163,2015,643
48163,2016,667
48163,2017,682
48165,1983,300
48165,1985,311
48165,1986,262
48165,1987,269
48165,1988,277
48165,1989,281
48165,1990,287
48165,1991,294
48165,1992,304
48165,1993,309
48165,1994,342
48165,1995,333
48165,1996,367
48165,1997,370
48165,1998,378
48165,1999,383
48165,2000,383
48165,2001,386
48165,2002,402
48165,2003,412
48165,2004,412
48165,2005,383
48165,2006,484
48165,2007,504
48165,2008,550
48165,2009,577
48165,2010,588
48165,2011,595
48165,2012,584
48165,2013,626
48165,2014,639
48165,2015,643
48165,2016,658
48165,2017,681
48167,1983,348
48167,1985,348
48167,1986,419
48167,1987,419
48167,1988,419
48167,1989,407
48167,1990,404
48167,1991,417
48167,1992,442
48167,1993,474
48167,1994,518
48167,1995,518
48167,1996,531
48167,1997,535
48167,1998,550
48167,1999,562
48167,2000,579
48167,2001,597
48167,2002,620
48167,2003,656
48167,2004,662
48167,2005,730
48167,2006,743
48167,2007,768
48167,2008,852
48167,2009,866
48167,2010,892
48167,2011,931
48167,2012,937
48167,2013,945
48167,2014,926
48167,2015,890
48167,2016,948
48167,2017,976
48169,1983,289
48169,1985,300
48169,1986,300
48169,1987,308
48169,1988,317
48169,1989,322
48169,1990,329
48169,1991,337
48169,1992,348
48169,1993,354
48169,1994,294
48169,1995,304
48169,1996,367
48169,1997,370
48169,1998,378
48169,1999,383
48169,2000,383
48169,2001,386
48169,2002,402
48169,2003,412
48169,2004,412
48169,2005,419
48169,2006,484
48169,2007,504
48169,2008,550
48169,2009,577
48169,2010,588
48169,2011,595
48169,2012,584
48169,2013,626
48169,2014,637
48169,2015,643
48169,2016,658
48169,2017,681
48171,1983,283
48171,1985,294
48171,1986,317
48171,1987,326
48171,1988,336
48171,1989,341
48171,1990,348
48171,1991,357
48171,1992,369
48171,1993,375
48171,1994,430
48171,1995,418
48171,1996,430
48171,1997,434
48171,1998,443
48171,1999,449
48171,2000,449
48171,2001,452
48171,2002,471
48171,2003,481
48171,2004,481
48171,2005,610
48171,2006,628
48171,2007,653
48171,2008,714
48171,2009,748
48171,2010,766
48171,2011,773
48171,2012,827
48171,2013,895
48171,2014,875
48171,2015,850
48171,2016,928
48171,2017,975
48173,1983,300
48173,1985,311
48173,1986,290
48173,1987,298
48173,1988,307
48173,1989,312
48173,1990,319
48173,1991,327
48173,1992,338
48173,1993,344
48173,1994,309
48173,1995,304
48173,1996,367
48173,1997,370
48173,1998,378
48173,1999,383
48173,2000,383
48173,2001,386
48173,2002,402
48173,2003,412
48173,2004,412
48173,2005,431
48173,2006,484
48173,2007,504
48173,2008,550
48173,2009,577
48173,2010,588
48173,2011,595
48173,2012,634
48173,2013,665
48173,2014,653
48173,2015,651
48173,2016,691
48173,2017,739
48175,1983,283
48175,1985,294
48175,1986,332
48175,1987,341
48175,1988,351
48175,1989,356
48175,1990,364
48175,1991,373
48175,1992,386
48175,1993,393
48175,1994,326
48175,1995,316
48175,1996,367
48175,1997,370
48175,1998,378
48175,1999,383
48175,2000,383
48175,2001,386
48175,2002,402
48175,2003,412
48175,2004,412
48175,2005,437
48175,2006,589
48175,2007,613
48175,2008,667
48175,2009,699
48175,2010,716
48175,2011,722
48175,2012,727
48175,2013,721
48175,2014,731
48175,2015,742
48175,2016,856
48175,2017,918
48177,1983,283
48177,1985,294
48177,1986,332
48177,1987,341
48177,1988,351
48177,1989,356
48177,1990,364
48177,1991,373
48177,1992,386
48177,1993,393
48177,1994,309
48177,1995,304
48177,1996,367
48177,1997,370
48177,1998,378
48177,1999,383
48177,2000,383
48177,2001,386
48177,2002,402
48177,2003,412
48177,2004,412
48177,2005,394
48177,2006,484
48177,2007,504
48177,2008,550
48177,2009,577
48177,2010,588
48177,2011,595
48177,2012,584
48177,2013,626
48177,2014,637
48177,2015,643
48177,2016,658
48177,2017,684
48179,1983,276
48179,1985,287
48179,1986,320
48179,1987,329
48179,1988,339
48179,1989,344
48179,1990,351
48179,1991,360
48179,1992,372
48179,1993,378
48179,1994,391
48179,1995,380
48179,1996,391
48179,1997,394
48179,1998,403
48179,1999,408
48179,2000,408
48179,2001,411
48179,2002,429
48179,2003,438
48179,2004,438
48179,2005,458
48179,2006,484
48179,2007,504
48179,2008,550
48179,2009,577
48179,2010,588
48179,2011,595
48179,2012,584
48179,2013,636
48179,2014,637
48179,2015,643
48179,2016,658
48179,2017,752
48181,1983,281
48181,1985,292
48181,1986,352
48181,1987,362
48181,1988,373
48181,1989,379
48181,1990,387
48181,1991,397
48181,1992,410
48181,1993,422
48181,1994,422
48181,1995,425
48181,1996,434
48181,1997,446
